,t,Reproduction S,Death S,Death I,Dispersal I,Dispersal S,Extinction,Infection,Recovery
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,2997.0,299.7,0.2,0.1,99.9,2.0000000000000004,0.98,3.0
2,0.007693284887820747,3030.0,306.39599999999996,0.2,0.1,101.0,2.0000000000000004,0.98,3.0
3,0.015396524849794629,3057.0,311.8859999999999,0.2,0.1,101.9,2.0000000000000004,0.99,3.0
4,0.023107831223896952,3094.5,319.6454999999999,0.2,0.1,103.15000000000002,2.0000000000000004,1.02,3.0
5,0.03083057001534865,3136.5,328.49549999999994,0.2,0.1,104.55000000000001,2.0000000000000004,1.03,3.0
6,0.038566215841573895,3163.5,334.21650000000005,0.2,0.1,105.45000000000002,2.0000000000000004,1.03,3.0
7,0.0463100720597413,3196.5,341.3205,0.2,0.1,106.55000000000001,2.0000000000000004,1.04,3.0
8,0.054064141154330045,3229.5,348.4575,0.2,0.1,107.64999999999998,2.0000000000000004,1.05,3.0
9,0.06182833293025954,3256.5,354.2535,0.2,0.1,108.55,2.0000000000000004,1.05,3.0
10,0.06960052996564933,3285.0,360.61199999999997,0.2,0.1,109.5,2.0000000000000004,1.06,3.0
11,0.07738174433205225,3322.5,368.9505,0.2,0.1,110.75000000000001,2.0000000000000004,1.07,3.0
12,0.08517453350184374,3346.5,374.3234999999999,0.2,0.1,111.55,2.0000000000000004,1.11,3.0
13,0.09297480284079496,3372.0,379.974,0.2,0.1,112.4,2.0000000000000004,1.12,3.0
14,0.10078267223125409,3427.5,392.6325,0.2,0.1,114.24999999999999,2.0000000000000004,1.1300000000000001,3.0
15,0.10860767538871534,3469.5,402.2595,0.2,0.1,115.65,2.0000000000000004,1.1500000000000001,3.0
16,0.11644548771501675,3508.5,411.39450000000005,0.2,0.1,116.95,2.0000000000000004,1.17,3.0
17,0.12429547521275336,3529.5,416.27850000000007,0.2,0.1,117.65000000000002,2.0000000000000004,1.18,3.0
18,0.1321518289785521,3564.0,424.43100000000004,0.2,0.1,118.79999999999998,2.0000000000000004,1.2,3.0
19,0.14001884541288095,3604.5,434.2035000000001,0.2,0.1,120.15,2.0000000000000004,1.22,3.0
20,0.14789866769112128,3645.0,444.249,0.2,0.1,121.50000000000001,2.0000000000000004,1.22,3.0
21,0.15579170027298342,3684.0,453.87900000000013,0.2,0.1,122.8,2.0000000000000004,1.23,3.0
22,0.16369713478275066,3717.0,462.33299999999997,0.2,0.1,123.90000000000002,2.0000000000000004,1.25,3.0
23,0.17161369155202794,3771.0,475.9260000000001,0.2,0.1,125.69999999999999,2.0000000000000004,1.26,3.0
24,0.17954743352134186,3798.0,482.6880000000001,0.2,0.1,126.59999999999998,2.0000000000000004,1.26,3.0
